Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/36366054,Hi @Cosmic Flame thanks for your answer - it did seem to be a version issue!,36366054,0,1189164,515,2,2014-05-15 08:03:22,5
http://stackoverflow.com/posts/comments/36365723,"Cool, many thanks for sharing your experience.",36365723,0,216021,17025,2,2014-05-15 07:54:17,5
http://stackoverflow.com/posts/comments/36365686,"thank you. works fine. can you please say if you have time , why i used here zero (0)",36365686,0,3168093,15,1,2014-05-15 07:53:18,5
http://stackoverflow.com/posts/comments/36365603,"thank you, it is working now. Great answer",36365603,0,1187785,2321,2,2014-05-15 07:51:02,5
http://stackoverflow.com/posts/comments/36365530,thankyou very much,36365530,0,3431980,55,2,2014-05-15 07:48:49,5
http://stackoverflow.com/posts/comments/36365478,@Lemon:welcome..!! :) happy to help :) it would be nice if you accepted the answer,36365478,0,2967572,3494,2,2014-05-15 07:47:03,5
http://stackoverflow.com/posts/comments/36365418,"man, you're golden! thank you very much, it works like a charm :)",36365418,0,2117150,140,2,2014-05-15 07:45:05,5
http://stackoverflow.com/posts/comments/36365314,"It works, thank you :) Well I will stop doing that in pure js so.",36365314,0,3266239,413,2,2014-05-15 07:42:09,5
http://stackoverflow.com/posts/comments/36365301,"@user1548157 Glad to hear it, please mark the answer accepted if it addressed your issue.",36365301,0,113632,6468,2,2014-05-15 07:41:41,5
http://stackoverflow.com/posts/comments/36365242,@Ruddy thank you! I'm going to try it now!,36365242,0,3487127,34,1,2014-05-15 07:40:20,5
http://stackoverflow.com/posts/comments/36365139,This should be the accepted answer if everyone was using omniauth-facebook. Thanks.,36365139,0,229688,1261,2,2014-05-15 07:37:55,5
http://stackoverflow.com/posts/comments/36364954,I have added an example. Don't forget to accept the answer if it is the right one.,36364954,0,1021725,1942,2,2014-05-15 07:32:55,5
http://stackoverflow.com/posts/comments/36364898,"No problem.  If the answer has solved your problem, then don't forget to mark it as ""answered""",36364898,0,1662973,1032,2,2014-05-15 07:31:10,5
http://stackoverflow.com/posts/comments/36364751,"Perfect, thanks for your  help!",36364751,0,318381,502,2,2014-05-15 07:26:55,5
http://stackoverflow.com/posts/comments/36364506,"If it solved your question, you could accept my answer. Or help me to improve it. Thanks.",36364506,0,634257,51,2,2014-05-15 07:20:23,5
http://stackoverflow.com/posts/comments/36364400,"I should have known it was that simple, thank you!",36364400,0,2167882,89,2,2014-05-15 07:17:14,5
http://stackoverflow.com/posts/comments/36364313,ok i fix it up with. thank you,36364313,0,3611483,10,2,2014-05-15 07:14:59,5
http://stackoverflow.com/posts/comments/36364212,oh ok ...thank you @asprin.  when does ( $x . $y ) work?  if I may ask?,36364212,0,3476735,3,1,2014-05-15 07:11:48,5
http://stackoverflow.com/posts/comments/36364186,@LeoPflug thanks yours looks fine and working,36364186,0,2037787,2290,1,2014-05-15 07:11:05,5
http://stackoverflow.com/posts/comments/36364113,Don't forget to upvote and accept the answer if this is the right one,36364113,0,1021725,1942,2,2014-05-15 07:08:59,5
http://stackoverflow.com/posts/comments/36363932,"thank you, i got it .",36363932,0,1773925,5,2,2014-05-15 07:03:14,5
http://stackoverflow.com/posts/comments/36363896,"great now i fixed, its  #{name.name} not #{name}  thank you very much",36363896,0,1773925,5,2,2014-05-15 07:01:56,5
http://stackoverflow.com/posts/comments/36363878,thank you for link.,36363878,0,2279977,1018,2,2014-05-15 07:01:19,5
http://stackoverflow.com/posts/comments/36363800,"thank you, this was it!",36363800,0,768384,552,2,2014-05-15 06:59:00,5
http://stackoverflow.com/posts/comments/36363787,thanks alot.... :) working good!!! God Bless you!!,36363787,0,3522224,80,2,2014-05-15 06:58:47,5
http://stackoverflow.com/posts/comments/36363739,oh thank you so much!!!!,36363739,0,3635670,3,2,2014-05-15 06:57:16,5
http://stackoverflow.com/posts/comments/36363666,"dhana thank you, but i posted the code, but, it doesnt format properly",36363666,0,1474043,17,2,2014-05-15 06:54:54,5
http://stackoverflow.com/posts/comments/36363622,Rahesh Sharma. thanks for your response,36363622,0,1847451,1093,1,2014-05-15 06:53:32,5
http://stackoverflow.com/posts/comments/36363611,Can you give a little code snippet instead of just .....,36363611,0,1750360,492,1,2014-05-15 06:53:14,5
http://stackoverflow.com/posts/comments/36363252,"@VishalZanzrukia: not talking about query, have to wait for three minutes to accept your answer..",36363252,0,2123890,155,2,2014-05-15 06:41:17,5
http://stackoverflow.com/posts/comments/36363203,"@DanielAshfallZhou I have update code more, Please accept it as answer if it helped you thanks.",36363203,0,1762956,394,2,2014-05-15 06:39:45,5
http://stackoverflow.com/posts/comments/36363173,"ok,,it s worked fine.thank for your help",36363173,0,3252014,44,2,2014-05-15 06:38:44,5
http://stackoverflow.com/posts/comments/36363067,"yes please thank you so much, It will be an honour for me.",36363067,0,3605640,5,2,2014-05-15 06:35:30,5
http://stackoverflow.com/posts/comments/36363020,then you should accept answer :),36363020,0,1326692,584,2,2014-05-15 06:33:59,5
http://stackoverflow.com/posts/comments/36362670,thank you @Robban but this User object is a POCO generated by entity framework.,36362670,0,3579701,27,2,2014-05-15 06:22:58,5
http://stackoverflow.com/posts/comments/36362349,"@jmkam You're welcome, glad it works for yo, thanks for your feedback. :)",36362349,0,1078583,3524,2,2014-05-15 06:10:55,5
http://stackoverflow.com/posts/comments/36362308,Please accept the correct answer if it helped you anyways :P,36362308,0,2427729,565,2,2014-05-15 06:09:32,5
http://stackoverflow.com/posts/comments/36362293,then please accept it as solution ok.,36362293,0,2024799,212,2,2014-05-15 06:08:58,5
http://stackoverflow.com/posts/comments/36362177,Please accept my answer if you found it useful.,36362177,0,2218151,11,2,2014-05-15 06:04:39,5
http://stackoverflow.com/posts/comments/36361945,"@VilenMelkumyan, thank you. Let me check and understand it.",36361945,0,3234665,199,1,2014-05-15 05:56:30,5
http://stackoverflow.com/posts/comments/36361937,"ok,please update me if any better code,now am accepting your answer.thanks a lot ..:)",36361937,0,3603665,6,2,2014-05-15 05:56:08,5
http://stackoverflow.com/posts/comments/36361885,thanks for your answer :D,36361885,0,2971216,7,2,2014-05-15 05:53:59,5
http://stackoverflow.com/posts/comments/36361812,Im very stupid not to find it or then I just can't mark the comment as right answer.,36361812,0,3314600,1,2,2014-05-15 05:51:38,5
http://stackoverflow.com/posts/comments/36361656,thanks for answering my question but there is some error in the code you gave to us . .,36361656,0,3639120,1,2,2014-05-15 05:44:39,5
http://stackoverflow.com/posts/comments/36361530,I'm not used grayscale..............,36361530,0,3483250,1,1,2014-05-15 05:38:42,5
http://stackoverflow.com/posts/comments/36361470,"@geedubb typo error friend,thanks for your help..",36361470,0,2559572,1520,2,2014-05-15 05:36:07,5
http://stackoverflow.com/posts/comments/36361464,"Well,thank you so much Robert S.Barnes.",36361464,0,3020380,1,2,2014-05-15 05:36:01,5
http://stackoverflow.com/posts/comments/36361372,"oh thanks, I try put global new_pw and it works too. Thanks for you help anyway. Much appreciated",36361372,0,3611307,13,2,2014-05-15 05:31:26,5
http://stackoverflow.com/posts/comments/36361202,"thank you, mario",36361202,0,2939690,84,2,2014-05-15 05:24:13,5
http://stackoverflow.com/posts/comments/36361146,"Ah! thank you, I did not know this, wil try this now.",36361146,0,949845,348,2,2014-05-15 05:21:44,5
http://stackoverflow.com/posts/comments/36361140,"@WizKid Hi, thanks for your reply. i have added facebook debugger result on the question",36361140,0,2094468,143,1,2014-05-15 05:21:13,5
http://stackoverflow.com/posts/comments/36360877,why not accepted my answer dude,36360877,0,1650785,4909,1,2014-05-15 05:08:27,5
http://stackoverflow.com/posts/comments/36360734,if you find the solution please upvote the correct answers and accept one.,36360734,0,1216186,178,1,2014-05-15 05:00:32,5
http://stackoverflow.com/posts/comments/36360591,sorry i didn't get what your question is.....,36360591,0,3628188,4,1,2014-05-15 04:52:52,5
http://stackoverflow.com/posts/comments/36360577,thanks :) for your reaction my friend.,36360577,0,3480427,1,2,2014-05-15 04:51:51,5
http://stackoverflow.com/posts/comments/36360544,I agree :).....,36360544,0,1547399,815,2,2014-05-15 04:50:17,5
http://stackoverflow.com/posts/comments/36360494,It worked :) thank you,36360494,0,3564495,12,2,2014-05-15 04:47:27,5
http://stackoverflow.com/posts/comments/36360197,Why the h1 css? Also please mark the question as answered if it has been answered.,36360197,0,1661462,347,2,2014-05-15 04:29:34,5
http://stackoverflow.com/posts/comments/36360121,I see - thank you Sunjay,36360121,0,1408559,69,2,2014-05-15 04:25:22,5
http://stackoverflow.com/posts/comments/36360104,"Oh god, thank you for this! Hahahaha",36360104,0,1699388,275,2,2014-05-15 04:24:12,5
http://stackoverflow.com/posts/comments/36360099,Someone Please Help Me.....................,36360099,0,3244042,3,1,2014-05-15 04:23:37,5
http://stackoverflow.com/posts/comments/36359851,@Guy Kogus thank you!!:),36359851,0,3415024,8,1,2014-05-15 04:07:14,5
http://stackoverflow.com/posts/comments/36359721,please explain it more..so i can help u! and if it solves problem please mark as answer!,36359721,0,1047280,1091,2,2014-05-15 03:59:12,5
http://stackoverflow.com/posts/comments/36359635,thank you for your prompt answer!,36359635,0,2440470,148,2,2014-05-15 03:54:27,5
http://stackoverflow.com/posts/comments/36359603,Alan is right.............,36359603,0,2940291,1955,2,2014-05-15 03:52:44,5
http://stackoverflow.com/posts/comments/36359418,thanks for your help too !,36359418,0,3618958,5,2,2014-05-15 03:42:22,5
http://stackoverflow.com/posts/comments/36359332,thankyou in advance,36359332,0,3634746,10,1,2014-05-15 03:37:03,5
http://stackoverflow.com/posts/comments/36359192,"this is very helpful, thank you!",36359192,0,1887261,192,2,2014-05-15 03:28:29,5
http://stackoverflow.com/posts/comments/36359112,"Brilliant. Thanks for this, thanks for sharing your experience.",36359112,0,1679310,14625,2,2014-05-15 03:23:08,5
http://stackoverflow.com/posts/comments/36359076,this is what i'm looking for thank you so much Mr. Arvic.rivera,36359076,0,3638930,3,2,2014-05-15 03:21:14,5
http://stackoverflow.com/posts/comments/36358959,"It works, thank you! And what if I want to convert a big number to its scientific notation?",36358959,0,2185472,115,2,2014-05-15 03:14:25,5
http://stackoverflow.com/posts/comments/36358953,"thank you first.but i if i don't want to match ""not.mob"", ""^[^not]\.mob$"" doesn't work:(",36358953,0,1752296,35,2,2014-05-15 03:13:52,5
http://stackoverflow.com/posts/comments/36358916,"Hello an thank you. I didn't try anything yet , i'm not familier with any sorting options.",36358916,0,3639097,26,1,2014-05-15 03:11:43,5
http://stackoverflow.com/posts/comments/36358904,"Sir, thank you, that solves half of the problem.",36358904,0,3618871,1,2,2014-05-15 03:10:48,5
http://stackoverflow.com/posts/comments/36358890,"beautiful, thank you so much!!!!",36358890,0,308827,493,2,2014-05-15 03:10:08,5
http://stackoverflow.com/posts/comments/36358719,Oh this workied perfectly actually thank you!,36358719,0,3638248,3,2,2014-05-15 02:58:38,5
http://stackoverflow.com/posts/comments/36358639,"@Alp, Yes thank you very much. I have updated my answer.",36358639,0,3337070,12737,2,2014-05-15 02:53:21,5
http://stackoverflow.com/posts/comments/36358624,"thanks for the comment,it was a huge misconception you cleared.",36358624,0,2586155,140,2,2014-05-15 02:52:11,5
http://stackoverflow.com/posts/comments/36358436,thanks! you are the man. that was exactly what i was looking for.,36358436,0,3246011,7,2,2014-05-15 02:41:54,5
http://stackoverflow.com/posts/comments/36358286,"@Chris Hammond, you get a pretty thank you since you have enough points as is.",36358286,0,906258,422,2,2014-05-15 02:32:06,5
http://stackoverflow.com/posts/comments/36358280,"@Xotic750: yep, that's the one *+1*. And thx for the idea. Looking at your idea gave me mine :)",36358280,0,588079,3755,2,2014-05-15 02:31:14,5
http://stackoverflow.com/posts/comments/36358120,"thanks for the corrections Saturnix, maybe you can help me, please?",36358120,0,3638930,3,1,2014-05-15 02:18:46,5
http://stackoverflow.com/posts/comments/36358110,"yaml is the best way to solve my problem, thanks for you advice.",36358110,0,2193418,15,1,2014-05-15 02:17:58,5
http://stackoverflow.com/posts/comments/36357968,"@ChrisStratton : i total agree but some one want to complete answer, thank you",36357968,0,2939690,84,2,2014-05-15 02:06:48,5
http://stackoverflow.com/posts/comments/36357841,"i fixed the issue, thank you. I accepted your response as the answer.",36357841,0,2400160,139,2,2014-05-15 01:57:39,5
http://stackoverflow.com/posts/comments/36357824,"thanks for your quickly response , it is work.",36357824,0,3638883,8,2,2014-05-15 01:56:17,5
http://stackoverflow.com/posts/comments/36357768,@user3638358 Please accept this answer if it solved your problems.,36357768,0,380231,19212,2,2014-05-15 01:52:11,5
http://stackoverflow.com/posts/comments/36357735,@lulco thank you. :),36357735,0,3627135,14,1,2014-05-15 01:49:52,5
http://stackoverflow.com/posts/comments/36357670,"yep, that was it! moved things around a little and it works perfectly thank you so much!",36357670,0,3617652,1,2,2014-05-15 01:45:40,5
http://stackoverflow.com/posts/comments/36357457,it is helpful or solve your question please accept answer..,36357457,0,1339473,1602,2,2014-05-15 01:32:17,5
http://stackoverflow.com/posts/comments/36357260,"I see, thanks for your help!",36357260,0,668518,394,2,2014-05-15 01:18:46,5
http://stackoverflow.com/posts/comments/36356736,it's not letting me to accept the answer yet. i'll accept as soon as I'm allowed.,36356736,0,3532221,28,2,2014-05-15 00:38:53,5
http://stackoverflow.com/posts/comments/36356621,#2 seems much more understandable & applicable for me. thank you very much!,36356621,0,3152527,898,2,2014-05-15 00:31:05,5
http://stackoverflow.com/posts/comments/36356607,"I need to do some research about sessions, yet great thanks.
Unfortunately I can't vote you up :<",36356607,0,3212114,3,2,2014-05-15 00:30:11,5
http://stackoverflow.com/posts/comments/36356602,You are welcome. Don't forget to [accept the answer](http://stackoverflow.com/help/someone-answers),36356602,0,2998271,13864,2,2014-05-15 00:29:45,5
http://stackoverflow.com/posts/comments/36356569,"Great, this is perfect, thank you. Tried everything but that.",36356569,0,3075548,1,2,2014-05-15 00:27:42,5
http://stackoverflow.com/posts/comments/36356549,Thanks James for helping.. The code is done.. Once again thank you :),36356549,0,3635022,4,1,2014-05-15 00:26:39,5
http://stackoverflow.com/posts/comments/36356449,You could click on the checkmark next to my answer. :-),36356449,0,225074,18162,1,2014-05-15 00:20:16,5
http://stackoverflow.com/posts/comments/36356270,@SteveN thank you so much,36356270,0,159570,2310,2,2014-05-15 00:06:45,5
