Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,Flag Type
"36440175","I think that here works http://jsfiddle.net/VZ5c6/","36440175","0","1501979","1759","1","2014-05-17 13:00:27","1"
"36440172","You're welcome.","36440172","0","3104359","1512","2","2014-05-17 13:00:23","1"
"36440170","@Michel No, $value is not the array one. $row is.","36440170","0","1112179","56","1","2014-05-17 13:00:19","1"
"36440167","Dont use query_posts, really. Use WP_Query instead","36440167","0","1908141","606","2","2014-05-17 13:00:10","1"
"36440161","@glogic why don't you use a proxy object that forwards method to the nsmutablearray?","36440161","0","395897","5466","1","2014-05-17 12:59:59","1"
"36440159","Now I covert Password using md5() but I have fear for delete my table using drop table.","36440159","0","2641731","3","1","2014-05-17 12:59:56","1"
"36440158","@susheel A/I can change if I delete a line in the table.","36440158","0","1112179","56","1","2014-05-17 12:59:53","1"
"36440156","i am just saying why on my post downvotes it's not a big difference in both","36440156","0","1875256","6950","2","2014-05-17 12:59:45","1"
"36440153","All i have inside my body tags is <div class=""box""></div>","36440153","0","3150562","5","2","2014-05-17 12:59:39","1"
"36440149","This is very interesting, but still I'd like to see if there are ways to do this in any language.","36440149","0","2558778","1784","2","2014-05-17 12:59:24","1"
"36440148","How large is your function?!?!","36440148","0","596781","180578","1","2014-05-17 12:59:20","1"
"36440143","See revised answer.","36440143","0","1271826","64000","2","2014-05-17 12:59:07","1"
"36440134","I didn't vote down the question. Are you sure you're logging? Sounds like a DB transaction to me.","36440134","0","3104359","1512","1","2014-05-17 12:58:38","1"
"36440133","Problem occured after updating","36440133","0","991085","19","1","2014-05-17 12:58:37","1"
"36440132","@user3613119 : you're welcome :)","36440132","0","2857130","2529","2","2014-05-17 12:58:31","1"
"36440130","@Dom 7.0.3(9537.75.14)","36440130","0","1841143","53","2","2014-05-17 12:58:30","1"
"36440127","I do not want it for matrix algebra I just want to create it!","36440127","0","1436187","439","1","2014-05-17 12:58:25","1"
"36440123","What is the error?","36440123","0","3016485","702","1","2014-05-17 12:58:08","1"
"36440122","Samething nathing changed","36440122","0","3647501","9","2","2014-05-17 12:58:07","1"
"36440120","What line would I add the breakpoint to? Sorry I have never used break points before.","36440120","0","706008","140","1","2014-05-17 12:57:56","1"
"36440119","You need to escape the space. Try using &amp;","36440119","0","705773","10157","1","2014-05-17 12:57:55","1"
"36440118","@creimers found it!","36440118","0","3647523","1","1","2014-05-17 12:57:54","1"
"36440117","Done that now, see my update - is that correct?","36440117","0","1132890","161","1","2014-05-17 12:57:51","1"
"36440114","Yeah, sorry about that. You are correct.","36440114","0","3285836","54","2","2014-05-17 12:57:44","1"
"36440113","@user3619290 Sorry not sure what you mean by the previous comment.","36440113","0","3587555","1045","2","2014-05-17 12:57:43","1"
"36440111","I can't - but someone else might!","36440111","0","1529673","6796","1","2014-05-17 12:57:37","1"
"36440110","glad it helped you :)","36440110","0","3505510","121","2","2014-05-17 12:57:28","1"
"36440109","yes no problem I will use drobox https://www.dropbox.com/s/4lggfcgoupwafy8/5ListViewHolderFINAL.zip","36440109","0","3576706","22","2","2014-05-17 12:57:24","1"
"36440108","no @Pavan.. Same error","36440108","0","3509422","47","1","2014-05-17 12:57:23","1"
"36440106","You echo `$value` but store your array in `$svalue`. Or is this a typo?","36440106","0","1685196","530","1","2014-05-17 12:57:22","1"
"36440104","Why no visited vector?","36440104","0","1315125","265","2","2014-05-17 12:57:15","1"
"36440102","Does this require OP to implement hash or compareMyType: in MyType before it works?","36440102","0","408390","7012","2","2014-05-17 12:57:10","1"
"36440098","yes of course!.","36440098","0","891794","3602","1","2014-05-17 12:57:00","1"
"36440097","No, It does not required.","36440097","0","1248195","68","2","2014-05-17 12:56:56","1"
"36440096","SlimerJS doesn't support Webdriver..","36440096","0","3060326","74","2","2014-05-17 12:56:56","1"
"36440095","Is this what you're trying to achieve? http://stackoverflow.com/q/18687876/1768303","36440095","0","1768303","19295","1","2014-05-17 12:56:54","1"
"36440093","sometimes we need an extra eye, answers updated and glad that we solved it","36440093","0","2905249","409","2","2014-05-17 12:56:35","1"
"36440090","Is the touch event consumed by anything else and never reaching the ListView? (Just a idea)","36440090","0","1465624","774","1","2014-05-17 12:56:33","1"
"36440089","@EhsanSajjad Don't point others, First try to justify your answer.","36440089","0","1209018","14289","2","2014-05-17 12:56:31","1"
"36440087","Under the Debug Menu is ""Continue"".","36440087","0","451475","36655","1","2014-05-17 12:56:24","1"
"36440085","Nope. I wasnt aware. Thanks for sharing, i will check that out too.","36440085","0","2834722","33","1","2014-05-17 12:56:23","1"
"36440076","@smartmouse put condition, check my answer","36440076","0","624069","17321","2","2014-05-17 12:55:50","1"
"36440073","cheers mate. I get really bad with closing all the quotes when it gets really messy.","36440073","0","2834722","33","2","2014-05-17 12:55:43","1"
"36440072","Please help.....I need to implement the edit functionality !","36440072","0","3647431","9","2","2014-05-17 12:55:36","1"
"36440068","What isn't working?","36440068","0","573218","16374","1","2014-05-17 12:55:30","1"
"36440065","I added some new questions for you","36440065","0","3635517","86","2","2014-05-17 12:55:21","1"
"36440062","Sorry thats is not working","36440062","0","2649976","1","1","2014-05-17 12:55:17","1"
"36440061","i receive this error: Errore in `[.xts`(test, cond1 < cond2) : 'i' or 'j' out of range","36440061","0","2944667","20","1","2014-05-17 12:55:17","1"
"36440057","sidenote: are short tags enabled on your current environment?","36440057","0","1978142","2160","1","2014-05-17 12:55:09","1"
"36440056","what you say about what samintha posted?? what's the difference in this and tha code?","36440056","0","1875256","6950","2","2014-05-17 12:55:09","1"
"36440055","don't you need the original height also to get the correct new height?","36440055","0","455961","209","2","2014-05-17 12:55:09","1"
"36440052","Try giving `form_for` as `<%= form_for @project do |f| %>`","36440052","0","2346461","2703","1","2014-05-17 12:54:57","1"
"36440051","Please include only _relevant_ code. Imports etc are not relevant.","36440051","0","675383","10205","1","2014-05-17 12:54:56","1"
"36440044","can you up vote my Question","36440044","0","1542984","572","2","2014-05-17 12:54:33","1"
"36440042","Only event.returnValue is deprecated. Please use the standard event.preventDefault() instead.","36440042","0","3150562","5","1","2014-05-17 12:54:29","1"
"36440039","Updated my post, try that?","36440039","0","2989034","46","2","2014-05-17 12:54:13","1"
"36440034","And how would i change the cells in the table to combo boxes? just far left and right?","36440034","0","3508584","6","2","2014-05-17 12:54:05","1"
"36440033","With ant this is the right answer..","36440033","0","238748","1450","2","2014-05-17 12:54:05","1"
"36440032","whats the wrong  in this chunk please comment here","36440032","0","1875256","6950","2","2014-05-17 12:54:03","1"
"36440031","I've added the breakpoint. I run the app and it opens main.m straight away. Found it. 2 sec","36440031","0","1132890","161","1","2014-05-17 12:53:57","1"
"36440025","ah ofcourse, thanks alot","36440025","0","3621590","6","2","2014-05-17 12:53:34","1"
"36440023","Its actually stuck on ""res = conn.getresponse()"", it never gets to the command after it","36440023","0","841368","177","2","2014-05-17 12:53:23","1"
"36440016","In case you haven't noticed yet, I've added a jsfiddle to my post.","36440016","0","3570781","41","2","2014-05-17 12:53:12","1"
"36440014","Is a switch case more effecient?","36440014","0","706008","140","1","2014-05-17 12:53:11","1"
"36440010","means you want `.` to be allowed?","36440010","0","1875256","6950","2","2014-05-17 12:53:05","1"
"36440008","What errors appear in your browser's console?","36440008","0","620444","9039","1","2014-05-17 12:53:03","1"
"36440006","can you give me your html also ?","36440006","0","1521771","3440","2","2014-05-17 12:53:02","1"
"36440003","Yes, I understand that now. Just letting you know, your link resolved my doubt.","36440003","0","861902","1090","1","2014-05-17 12:52:46","1"
"36440001","oh, OR symbol :(","36440001","0","3297613","615","2","2014-05-17 12:52:42","1"
"36439999","That's also in the docs: https://metacpan.org/pod/JSON#BACKEND-MODULE-DECISION","36439999","0","1521179","40662","1","2014-05-17 12:52:35","1"
"36439998","i tried with view pager only.","36439998","0","3505510","121","2","2014-05-17 12:52:29","1"
"36439997","No, my requirement was ""only allowed characters are numbers and a decimal""","36439997","0","2078265","208","2","2014-05-17 12:52:27","1"
"36439991","and i also don't have downvoted any ones post","36439991","0","1875256","6950","2","2014-05-17 12:52:14","1"
"36439983","@PaRsH Since, it can have any number of special characters (zero also), no need to check it.","36439983","0","2675672","2658","2","2014-05-17 12:51:47","1"
"36439982","Can you tell me, How do you deleted app?","36439982","0","2020940","377","1","2014-05-17 12:51:45","1"
"36439978","So your problem here is that you can't connect the `UILabel` to the `SPView`'s outlet?","36439978","0","1189724","507","1","2014-05-17 12:51:34","1"
"36439975","I changed it and nothing.","36439975","0","2978987","1","1","2014-05-17 12:51:21","1"
"36439972","http://pastebin.com/qErKDuEE","36439972","0","3264073","3","1","2014-05-17 12:51:02","1"
"36439971","Just tried it again, still working for me.  What's the issue?","36439971","0","1005499","486","2","2014-05-17 12:51:02","1"
"36439970","No I mean In the file, in the textfile i write there name into a textfile @TonyHopkinson","36439970","0","3101022","2","1","2014-05-17 12:50:55","1"
"36439958","When i add 100% dosent work , 100vh yes
but the problem still the same ..","36439958","0","3647501","9","2","2014-05-17 12:50:17","1"
"36439955","@Ehasan answer is correct","36439955","0","1542984","572","1","2014-05-17 12:50:05","1"
"36439949","@Mark see my edited anwser","36439949","0","2404360","659","2","2014-05-17 12:49:43","1"
"36439945","Yes, sorry for that, I totally forgot, @workabyte","36439945","0","3541619","9","2","2014-05-17 12:49:24","1"
"36439944","Having an old version of Sass laying around has nothing to do with the problem you're referencing.","36439944","0","1652962","21136","2","2014-05-17 12:49:24","1"
"36439941","Nothing has changed","36439941","0","3616171","1","2","2014-05-17 12:49:17","1"
"36439937","your answer is correct why you downvote my Question .I don't do any downvoting to your answer","36439937","0","1542984","572","2","2014-05-17 12:49:12","1"
"36439930","@putvande Because We are designing it in Bootstrap","36439930","0","3632324","1","1","2014-05-17 12:48:44","1"
"36439928","Sorry. I don't undestand what you are trying to do then ...","36439928","0","1974112","223","2","2014-05-17 12:48:36","1"
"36439922","If using PHP, you can put `<?=""\n""?>` as a new line","36439922","0","1094772","906","1","2014-05-17 12:48:14","1"
"36439921","collections.defaultdict helps but only one level deep","36439921","0","345480","3644","2","2014-05-17 12:48:11","1"
"36439919","Post your full error stack.","36439919","0","2346461","2703","1","2014-05-17 12:48:06","1"
"36439918","you have mentioned `uploads/data/` in `move_uploaded_file()` . Is that `s` in `uploads` is a typo ?","36439918","0","2905249","409","2","2014-05-17 12:48:05","1"
